Date,Industry,Monthly_Return,Next_Monthly_Return
1927-02-28,Enrgy,0.049501723113720475,-0.08806487464658874
1927-02-28,HiTec,0.08597631304079267,-0.020214147545433603
1927-02-28,Hlth,0.0253514703236708,-0.0009937061567965033
1927-02-28,Manuf,0.08432440861632728,-0.00352346795767311
1927-02-28,NoDur,0.03451896574557378,-0.02568550799505731
1927-02-28,Other,0.08235961301929784,0.0010094350464497914
1927-02-28,Shops,0.052363455025405736,-0.0006142098069867874
1927-02-28,Telcm,0.07010085177251679,0.012407160325855315
1927-02-28,Utils,0.05044011453839925,0.022945019486768636
1927-03-31,Durbl,-0.024331914060219506,-0.007283065839051139
1927-03-31,Enrgy,-0.08806487464658874,-0.026436204309027933
1927-03-31,HiTec,-0.020214147545433603,0.02213784719669154
1927-03-31,Hlth,-0.0009937061567965033,0.05597768129237646
1927-03-31,Manuf,-0.00352346795767311,0.028220710501866586
1927-03-31,NoDur,-0.02568550799505731,0.015684506591567837
1927-03-31,Other,0.0010094350464497914,0.018743184202421048
1927-03-31,Shops,-0.0006142098069867874,0.039008807534134604
1927-03-31,Telcm,0.012407160325855315,0.010351034587265495
1927-03-31,Utils,0.022945019486768636,0.017172817586287747
1927-04-30,Durbl,-0.007283065839051139,0.0445196912903032
1927-04-30,Enrgy,-0.026436204309027933,0.0821618623094178
1927-04-30,HiTec,0.02213784719669154,0.030942613281005782
1927-04-30,Hlth,0.05597768129237646,0.04950455415923671
1927-04-30,Manuf,0.028220710501866586,0.06844826721459008
1927-04-30,NoDur,0.015684506591567837,0.07814922325686213
1927-04-30,Other,0.018743184202421048,0.08924886301313939
1927-04-30,Shops,0.039008807534134604,0.02902738205395816
1927-04-30,Telcm,0.010351034587265495,0.017536806397372207
1927-04-30,Utils,0.017172817586287747,0.09402880466443597
1927-05-31,Durbl,0.0445196912903032,-0.044210726411371026
1927-05-31,Enrgy,0.0821618623094178,0.007405091827088928
1927-05-31,HiTec,0.030942613281005782,0.01436791697486317
1927-05-31,Hlth,0.04950455415923671,0.03570585274817173
1927-05-31,Manuf,0.06844826721459008,-0.024176682739567523
1927-05-31,NoDur,0.07814922325686213,-0.01995039364653206
1927-05-31,Other,0.08924886301313939,-0.005378265543018124
1927-05-31,Shops,0.02902738205395816,-0.014705511079183498
1927-05-31,Telcm,0.017536806397372207,-0.025535430585450603
1927-05-31,Utils,0.09402880466443597,-0.029193937350245225
1927-06-30,Durbl,-0.044210726411371026,0.06838424073657912
1927-06-30,Enrgy,0.007405091827088928,0.02771537795333212
1927-06-30,HiTec,0.01436791697486317,0.07783518624365104
1927-06-30,Hlth,0.03570585274817173,0.08787582884096112
1927-06-30,Manuf,-0.024176682739567523,0.10794349103731693
1927-06-30,NoDur,-0.01995039364653206,0.07307803852559691
1927-06-30,Other,-0.005378265543018124,0.052659965960560884
1927-06-30,Shops,-0.014705511079183498,0.07227520616497896
1927-06-30,Telcm,-0.025535430585450603,0.043583023022413236
1927-06-30,Utils,-0.029193937350245225,0.04608754495202172
1927-07-31,Durbl,0.06838424073657912,0.02139956540705068
1927-07-31,Enrgy,0.02771537795333212,-0.011105918581722385
1927-07-31,HiTec,0.07783518624365104,-0.02469157342143269
1927-07-31,Hlth,0.08787582884096112,0.0018545658743427396
1927-07-31,Manuf,0.10794349103731693,0.01543999529788942
1927-07-31,NoDur,0.07307803852559691,0.0164423727171914
1927-07-31,Other,0.052659965960560884,-0.005862787816328208
1927-07-31,Shops,0.07227520616497896,0.0363796952209261
1927-07-31,Telcm,0.043583023022413236,0.014400585808485022
1927-07-31,Utils,0.04608754495202172,0.059365450277505616
1927-08-31,Durbl,0.02139956540705068,-0.006234856676232359
1927-08-31,Enrgy,-0.011105918581722385,0.04834244251320774
1927-08-31,HiTec,-0.02469157342143269,0.04867204234479039
1927-08-31,Hlth,0.0018545658743427396,0.06182599693840096
1927-08-31,Manuf,0.01543999529788942,0.02697784241691603
1927-08-31,NoDur,0.0164423727171914,0.03757031097617314
1927-08-31,Other,-0.005862787816328208,0.04832554741680295
1927-08-31,Shops,0.0363796952209261,0.044258058773942954
1927-08-31,Telcm,0.014400585808485022,0.05180065074862239
1927-08-31,Utils,0.059365450277505616,0.09173269521120897
1927-09-30,Durbl,-0.006234856676232359,-0.03456123595306071
1927-09-30,Enrgy,0.04834244251320774,-0.03675964381422614
1927-09-30,HiTec,0.04867204234479039,-0.03952979713040494
1927-09-30,Hlth,0.06182599693840096,0.05248032084723908
1927-09-30,Manuf,0.02697784241691603,-0.030247449466214382
1927-09-30,NoDur,0.03757031097617314,-0.014798408343972835
1927-09-30,Other,0.04832554741680295,-0.04376473964108196
1927-09-30,Shops,0.044258058773942954,-0.03082645219524094
1927-09-30,Telcm,0.05180065074862239,-0.022646764663027064
1927-09-30,Utils,0.09173269521120897,-0.045777938867326284
1927-10-31,Durbl,-0.03456123595306071,0.11810423949809135
1927-10-31,Enrgy,-0.03675964381422614,0.114216880450289
1927-10-31,HiTec,-0.03952979713040494,0.14888569151501874
1927-10-31,Hlth,0.05248032084723908,0.05160039052004706
1927-10-31,Manuf,-0.030247449466214382,0.12816097618210498
1927-10-31,NoDur,-0.014798408343972835,0.0747764805231208
1927-10-31,Other,-0.04376473964108196,0.08334281880186079
1927-10-31,Shops,-0.03082645219524094,0.09145363890681146
1927-10-31,Telcm,-0.022646764663027064,0.03812866709374041
1927-10-31,Utils,-0.045777938867326284,0.05950157935714584
1927-11-30,Durbl,0.11810423949809135,0.06405352719205704
1927-11-30,Enrgy,0.114216880450289,0.012717517738797257
1927-11-30,HiTec,0.14888569151501874,0.010427253305628437
1927-11-30,Hlth,0.05160039052004706,-0.012752582997567985
1927-11-30,Manuf,0.12816097618210498,0.05614469981599135
1927-11-30,NoDur,0.0747764805231208,0.041332108415909063
1927-11-30,Other,0.08334281880186079,0.027223004769731496
1927-11-30,Shops,0.09145363890681146,0.026528046096716995
1927-11-30,Telcm,0.03812866709374041,0.036140052590129645
1927-11-30,Utils,0.05950157935714584,0.01951416215297397
1927-12-31,Durbl,0.06405352719205704,-0.015961554389691046
1927-12-31,Enrgy,0.012717517738797257,-0.00027217131622581103
1927-12-31,HiTec,0.010427253305628437,0.019548233618692068
1927-12-31,Hlth,-0.012752582997567985,0.015297331464267483
1927-12-31,Manuf,0.05614469981599135,0.05036647517555748
1927-12-31,NoDur,0.041332108415909063,0.04355817676281459
1927-12-31,Other,0.027223004769731496,0.03294319913307153
1927-12-31,Shops,0.026528046096716995,0.04679177062836071
1927-12-31,Telcm,0.036140052590129645,-0.018288638236813815
1927-12-31,Utils,0.01951416215297397,0.08728350692472131
1928-01-31,Durbl,-0.015961554389691046,-0.02165065001253552
1928-01-31,Enrgy,-0.00027217131622581103,-0.013091708123749157
1928-01-31,HiTec,0.019548233618692068,0.001859473473737383
1928-01-31,Hlth,0.015297331464267483,-0.028928639245223597
1928-01-31,Manuf,0.05036647517555748,-0.018342933186183963
1928-01-31,NoDur,0.04355817676281459,-0.02097751331458597
1928-01-31,Other,0.03294319913307153,-0.027342648652505686
1928-01-31,Shops,0.04679177062836071,-0.007685275988039031
1928-01-31,Telcm,-0.018288638236813815,-0.003872131892737829
1928-01-31,Utils,0.08728350692472131,-0.018698117307728745
1928-02-29,Durbl,-0.02165065001253552,0.15328750690251236
1928-02-29,Enrgy,-0.013091708123749157,0.07678569382596678
1928-02-29,HiTec,0.001859473473737383,0.1252679024095189
1928-02-29,Hlth,-0.028928639245223597,0.09683723101424202
1928-02-29,Manuf,-0.018342933186183963,0.07559550480451827
1928-02-29,NoDur,-0.02097751331458597,0.058701234896346266
1928-02-29,Other,-0.027342648652505686,0.06875642183954245
1928-02-29,Shops,-0.007685275988039031,0.06440242150025677
1928-02-29,Telcm,-0.003872131892737829,0.03461316019069649
1928-02-29,Utils,-0.018698117307728745,0.05400463933051247
1928-03-31,Durbl,0.15328750690251236,0.0554746975673337
1928-03-31,Enrgy,0.07678569382596678,0.23113076702277024
1928-03-31,HiTec,0.1252679024095189,0.0498500735687184
1928-03-31,Hlth,0.09683723101424202,0.03732093171943229
1928-03-31,Manuf,0.07559550480451827,0.07919214750810077
1928-03-31,NoDur,0.058701234896346266,0.03768225803130454
1928-03-31,Other,0.06875642183954245,0.08890603275587217
1928-03-31,Shops,0.06440242150025677,0.05924372010309198
1928-03-31,Telcm,0.03461316019069649,0.01603807202399099
1928-03-31,Utils,0.05400463933051247,0.11005955704462789
1928-04-30,Durbl,0.0554746975673337,0.0897500110453533
1928-04-30,Enrgy,0.23113076702277024,-0.03072695207788545
1928-04-30,HiTec,0.0498500735687184,0.11581688566202253
1928-04-30,Hlth,0.03732093171943229,0.07215670451198197
1928-04-30,Manuf,0.07919214750810077,0.0413344368705475
1928-04-30,NoDur,0.03768225803130454,0.0380534644788213
1928-04-30,Other,0.08890603275587217,0.054568261161008325
1928-04-30,Shops,0.05924372010309198,0.05826306105414991
1928-04-30,Telcm,0.01603807202399099,0.06185028342097798
1928-04-30,Utils,0.11005955704462789,0.017325022152448577
1928-05-31,Durbl,0.0897500110453533,-0.10724968875973129
1928-05-31,Enrgy,-0.03072695207788545,-0.051326269723553364
1928-05-31,HiTec,0.11581688566202253,-0.04303383027936014
1928-05-31,Hlth,0.07215670451198197,-0.012175002171268878
1928-05-31,Manuf,0.0413344368705475,-0.06687470229954195
1928-05-31,NoDur,0.0380534644788213,-0.06859051062196542
1928-05-31,Other,0.054568261161008325,-0.054498356883442955
1928-05-31,Shops,0.05826306105414991,-0.047362335684213
1928-05-31,Telcm,0.06185028342097798,-0.06109183520344885
1928-05-31,Utils,0.017325022152448577,-0.0368865930695238
1928-06-30,Durbl,-0.10724968875973129,0.004991897331591444
1928-06-30,Enrgy,-0.051326269723553364,0.022938789707696694
1928-06-30,HiTec,-0.04303383027936014,0.0025486600637838475
1928-06-30,Hlth,-0.012175002171268878,-0.007681249782659605
1928-06-30,Manuf,-0.06687470229954195,0.006514249246702741
1928-06-30,NoDur,-0.06859051062196542,0.005848174921445848
1928-06-30,Other,-0.054498356883442955,-0.004057970566607394
1928-06-30,Shops,-0.047362335684213,0.03525765985221985
1928-06-30,Telcm,-0.06109183520344885,0.0003767720877831948
1928-06-30,Utils,-0.0368865930695238,-0.011218401732152383
1928-07-31,Durbl,0.004991897331591444,0.1114625892889376
1928-07-31,Enrgy,0.022938789707696694,0.013809572988738417
1928-07-31,HiTec,0.0025486600637838475,0.04992001833304105
1928-07-31,Hlth,-0.007681249782659605,0.0950033157718082
1928-07-31,Manuf,0.006514249246702741,0.08050270318121489
1928-07-31,NoDur,0.005848174921445848,0.05165659374520004
1928-07-31,Other,-0.004057970566607394,0.050225072782841496
1928-07-31,Shops,0.03525765985221985,0.08116699703103913
1928-07-31,Telcm,0.0003767720877831948,0.024855997596527235
1928-07-31,Utils,-0.011218401732152383,0.05813873985679696
1928-08-31,Durbl,0.1114625892889376,0.07762438630980562
1928-08-31,Enrgy,0.013809572988738417,0.08471832787863964
1928-08-31,HiTec,0.04992001833304105,0.03536068691131411
1928-08-31,Hlth,0.0950033157718082,-0.0003062674204949989
1928-08-31,Manuf,0.08050270318121489,0.07986218106388465
1928-08-31,NoDur,0.05165659374520004,0.0340167512978522
1928-08-31,Other,0.050225072782841496,0.03711370824389393
1928-08-31,Shops,0.08116699703103913,0.03691009439475068
1928-08-31,Telcm,0.024855997596527235,0.005743258922368266
1928-08-31,Utils,0.05813873985679696,0.05150972728222847
1928-09-30,Durbl,0.07762438630980562,0.011852742805490868
1928-09-30,Enrgy,0.08471832787863964,0.02825923797801333
1928-09-30,HiTec,0.03536068691131411,0.021439912188045973
1928-09-30,Hlth,-0.0003062674204949989,0.0042932075817196935
1928-09-30,Manuf,0.07986218106388465,0.01759045896485323
1928-09-30,NoDur,0.0340167512978522,0.03790479781571143
1928-09-30,Other,0.03711370824389393,0.008079182975299526
1928-09-30,Shops,0.03691009439475068,0.04862226971503736
1928-09-30,Telcm,0.005743258922368266,0.0709076106602855
1928-09-30,Utils,0.05150972728222847,-0.021465387463255214
1928-10-31,Durbl,0.011852742805490868,0.11884103895442477
1928-10-31,Enrgy,0.02825923797801333,0.15041120918637407
1928-10-31,HiTec,0.021439912188045973,0.1423577458792593
1928-10-31,Hlth,0.0042932075817196935,0.036025509332832995
1928-10-31,Manuf,0.01759045896485323,0.14066487904234148
1928-10-31,NoDur,0.03790479781571143,0.08772859920748632
1928-10-31,Other,0.008079182975299526,0.11464657909032128
1928-10-31,Shops,0.04862226971503736,0.1083768401474483
1928-10-31,Telcm,0.0709076106602855,0.08982467359743307
1928-10-31,Utils,-0.021465387463255214,0.18016467837706585
1928-11-30,Durbl,0.11884103895442477,0.02144260970717382
1928-11-30,Enrgy,0.15041120918637407,-0.0650743677160488
1928-11-30,HiTec,0.1423577458792593,0.04063734267718444
1928-11-30,Hlth,0.036025509332832995,-0.013670058986507416
1928-11-30,Manuf,0.14066487904234148,0.026713997333613904
1928-11-30,NoDur,0.08772859920748632,-0.0012492493575050334
1928-11-30,Other,0.11464657909032128,-0.006082097228850225
1928-11-30,Shops,0.1083768401474483,0.006355055252298847
1928-11-30,Telcm,0.08982467359743307,-0.019383124485721104
1928-11-30,Utils,0.18016467837706585,0.02992555777794581
1928-12-31,Durbl,0.02144260970717382,0.03508000359540708
1928-12-31,Enrgy,-0.0650743677160488,-0.060307081853382294
1928-12-31,HiTec,0.04063734267718444,0.07610506046432519
1928-12-31,Hlth,-0.013670058986507416,0.04921530208655933
1928-12-31,Manuf,0.026713997333613904,0.06902996208984002
1928-12-31,NoDur,-0.0012492493575050334,0.02427688903194314
1928-12-31,Other,-0.006082097228850225,0.06761650110779094
1928-12-31,Shops,0.006355055252298847,-0.013839175134438109
1928-12-31,Telcm,-0.019383124485721104,0.07944326028656801
1928-12-31,Utils,0.02992555777794581,0.16743473970096057
1929-01-31,Durbl,0.03508000359540708,-0.012463733533865207
1929-01-31,Enrgy,-0.060307081853382294,0.007959662823664226
1929-01-31,HiTec,0.07610506046432519,0.04628473086825968
1929-01-31,Hlth,0.04921530208655933,0.00027114218320067884
1929-01-31,Manuf,0.06902996208984002,0.03246638181742001
1929-01-31,NoDur,0.02427688903194314,-0.014296705183402203
1929-01-31,Other,0.06761650110779094,0.02248767365329729
1929-01-31,Shops,-0.013839175134438109,-0.002534880735855727
1929-01-31,Telcm,0.07944326028656801,-0.013692727851813635
1929-01-31,Utils,0.16743473970096057,-0.012648101978895654
1929-02-28,Durbl,-0.012463733533865207,-0.06318442652622935
1929-02-28,Enrgy,0.007959662823664226,0.05907147689328429
1929-02-28,HiTec,0.04628473086825968,0.058234734562445656
1929-02-28,Hlth,0.00027114218320067884,-0.004797767587787161
1929-02-28,Manuf,0.03246638181742001,-0.02648618061293495
1929-02-28,NoDur,-0.014296705183402203,-0.05412145018839065
1929-02-28,Other,0.02248767365329729,-0.03663649090341403
1929-02-28,Shops,-0.002534880735855727,-0.055335594385098164
1929-02-28,Telcm,-0.013692727851813635,0.10465039923127928
1929-02-28,Utils,-0.012648101978895654,-0.014584069301195823
1929-03-31,Durbl,-0.06318442652622935,-0.01473413592916284
1929-03-31,Enrgy,0.05907147689328429,0.021178774796908773
1929-03-31,HiTec,0.058234734562445656,0.04956647648638213
1929-03-31,Hlth,-0.004797767587787161,0.02582959925771111
1929-03-31,Manuf,-0.02648618061293495,0.016231090881220656
1929-03-31,NoDur,-0.05412145018839065,0.03295217991321753
1929-03-31,Other,-0.03663649090341403,0.021760890012838763
1929-03-31,Shops,-0.055335594385098164,0.01744390922805006
1929-03-31,Telcm,0.10465039923127928,-0.024536293857657432
1929-03-31,Utils,-0.014584069301195823,0.03638819613304234
1929-04-30,Durbl,-0.01473413592916284,-0.13489890413248262
1929-04-30,Enrgy,0.021178774796908773,-0.07802060915420117
1929-04-30,HiTec,0.04956647648638213,-0.04276434040937627
1929-04-30,Hlth,0.02582959925771111,-0.06999210983402226
1929-04-30,Manuf,0.016231090881220656,-0.12646559333644558
1929-04-30,NoDur,0.03295217991321753,-0.07348232785628617
1929-04-30,Other,0.021760890012838763,-0.06236315495460498
1929-04-30,Shops,0.01744390922805006,-0.08283277357894547
1929-04-30,Telcm,-0.024536293857657432,-0.07194920275023398
1929-04-30,Utils,0.03638819613304234,0.026687646483701588
1929-05-31,Durbl,-0.13489890413248262,0.07539741188222915
1929-05-31,Enrgy,-0.07802060915420117,0.034011485178333745
1929-05-31,HiTec,-0.04276434040937627,0.132186812756941
1929-05-31,Hlth,-0.06999210983402226,0.04875504037957423
1929-05-31,Manuf,-0.12646559333644558,0.12299990239457803
1929-05-31,NoDur,-0.07348232785628617,0.052677832392084234
1929-05-31,Other,-0.06236315495460498,0.06619872866065912
1929-05-31,Shops,-0.08283277357894547,0.08323625634647924
1929-05-31,Telcm,-0.07194920275023398,0.06303483832424339
1929-05-31,Utils,0.026687646483701588,0.24002907445084132
1929-06-30,Durbl,0.07539741188222915,-0.011749105824536255
1929-06-30,Enrgy,0.034011485178333745,0.020374627687210767
1929-06-30,HiTec,0.132186812756941,0.06467102689645787
1929-06-30,Hlth,0.04875504037957423,0.03148037149152416
1929-06-30,Manuf,0.12299990239457803,0.02680486028758522
1929-06-30,NoDur,0.052677832392084234,0.017776740386976186
1929-06-30,Other,0.06619872866065912,0.03956849445622401
1929-06-30,Shops,0.08323625634647924,0.018589040870648832
1929-06-30,Telcm,0.06303483832424339,0.10738716313514618
1929-06-30,Utils,0.24002907445084132,0.0871546655235671
1929-07-31,Durbl,-0.011749105824536255,-0.01629518869661606
1929-07-31,Enrgy,0.020374627687210767,0.03834783756018534
1929-07-31,HiTec,0.06467102689645787,0.06925113336709976
1929-07-31,Hlth,0.03148037149152416,-0.0037276181287582144
1929-07-31,Manuf,0.02680486028758522,0.04106884271096134
1929-07-31,NoDur,0.017776740386976186,0.009737557521584339
1929-07-31,Other,0.03956849445622401,0.041291302108596994
1929-07-31,Shops,0.018589040870648832,0.03925995396682769
1929-07-31,Telcm,0.10738716313514618,0.051645364385281445
1929-07-31,Utils,0.0871546655235671,0.10245640131373279
1929-08-31,Durbl,-0.01629518869661606,-0.09145518612648695
1929-08-31,Enrgy,0.03834783756018534,-0.032256988867300884
1929-08-31,HiTec,0.06925113336709976,-0.030780695856194695
1929-08-31,Hlth,-0.0037276181287582144,-0.05738178130280802
1929-08-31,Manuf,0.04106884271096134,-0.04825585004169086
1929-08-31,NoDur,0.009737557521584339,-0.025324705941962455
1929-08-31,Other,0.041291302108596994,-0.036115680761937274
1929-08-31,Shops,0.03925995396682769,-0.029409838468317462
1929-08-31,Telcm,0.051645364385281445,-0.028029478873555225
1929-08-31,Utils,0.10245640131373279,0.02190580177003265
1929-09-30,Durbl,-0.09145518612648695,-0.25396359195602547
1929-09-30,Enrgy,-0.032256988867300884,-0.1509093588050502
1929-09-30,HiTec,-0.030780695856194695,-0.22391903786120426
1929-09-30,Hlth,-0.05738178130280802,-0.16650894429898588
1929-09-30,Manuf,-0.04825585004169086,-0.19254865469492433
1929-09-30,NoDur,-0.025324705941962455,-0.11434558902438918
1929-09-30,Other,-0.036115680761937274,-0.11711756683680197
1929-09-30,Shops,-0.029409838468317462,-0.21649575030248114
1929-09-30,Telcm,-0.028029478873555225,-0.09987760581285632
1929-09-30,Utils,0.02190580177003265,-0.3032880362589905
1929-10-31,Durbl,-0.25396359195602547,-0.11391097249937077
1929-10-31,Enrgy,-0.1509093588050502,-0.061687435638275945
1929-10-31,HiTec,-0.22391903786120426,-0.20698573914200347
1929-10-31,Hlth,-0.16650894429898588,-0.04752874237807059
1929-10-31,Manuf,-0.19254865469492433,-0.09251264586485841
1929-10-31,NoDur,-0.11434558902438918,-0.06697588986247693
1929-10-31,Other,-0.11711756683680197,-0.07182498074759591
1929-10-31,Shops,-0.21649575030248114,-0.10260092179265423
1929-10-31,Telcm,-0.09987760581285632,-0.08186274903937318
1929-10-31,Utils,-0.3032880362589905,-0.11460932389237433
1929-11-30,Durbl,-0.11391097249937077,0.0038826429667120355
1929-11-30,Enrgy,-0.061687435638275945,-0.035265367619028876
1929-11-30,HiTec,-0.20698573914200347,0.042965026801415895
1929-11-30,Hlth,-0.04752874237807059,0.04202576635238553
1929-11-30,Manuf,-0.09251264586485841,-0.012864970107492102
1929-11-30,NoDur,-0.06697588986247693,-0.004910601955017135
1929-11-30,Other,-0.07182498074759591,0.01400404099202146
1929-11-30,Shops,-0.10260092179265423,-0.05489278426735822
1929-11-30,Telcm,-0.08186274903937318,0.028825095401908696
1929-11-30,Utils,-0.11460932389237433,0.10048766685541155
1929-12-31,Durbl,0.0038826429667120355,0.17417574203271702
1929-12-31,Enrgy,-0.035265367619028876,0.053681824956154145
1929-12-31,HiTec,0.042965026801415895,0.10915547259848757
1929-12-31,Hlth,0.04202576635238553,0.025542363115305333
1929-12-31,Manuf,-0.012864970107492102,0.15321069518460595
1929-12-31,NoDur,-0.004910601955017135,0.10810923151892982
1929-12-31,Other,0.01400404099202146,0.1428340702484241
1929-12-31,Shops,-0.05489278426735822,0.10859754541971856
1929-12-31,Telcm,0.028825095401908696,0.03857605970683631
1929-12-31,Utils,0.10048766685541155,0.05993121416700875
1930-01-31,Durbl,0.17417574203271702,0.0660343080796475
1930-01-31,Enrgy,0.053681824956154145,-0.021735449019550046
1930-01-31,HiTec,0.10915547259848757,0.07827509222327933
1930-01-31,Hlth,0.025542363115305333,0.04049815046341698
1930-01-31,Manuf,0.15321069518460595,0.05247205998142568
1930-01-31,NoDur,0.10810923151892982,0.055473296004491246
1930-01-31,Other,0.1428340702484241,0.09944978342131106
1930-01-31,Shops,0.10859754541971856,-0.006469839322246096
1930-01-31,Telcm,0.03857605970683631,0.05608935540245774
1930-01-31,Utils,0.05993121416700875,0.09306956696252122
1930-02-28,Durbl,0.0660343080796475,0.16416688913373623
1930-02-28,Enrgy,-0.021735449019550046,0.25204150107899115
1930-02-28,HiTec,0.07827509222327933,0.11680961827992742
1930-02-28,Hlth,0.04049815046341698,0.08673831949242161
1930-02-28,Manuf,0.05247205998142568,0.11936734099625901
1930-02-28,NoDur,0.055473296004491246,0.09981257624678386
1930-02-28,Other,0.09944978342131106,0.10876046644222792
1930-02-28,Shops,-0.006469839322246096,0.02814518992174353
1930-02-28,Telcm,0.05608935540245774,0.042883118315499624
1930-02-28,Utils,0.09306956696252122,0.10620603554448071
1930-03-31,Durbl,0.16416688913373623,-0.10376185898691948
1930-03-31,Enrgy,0.25204150107899115,0.02501640212394496
1930-03-31,HiTec,0.11680961827992742,-0.010452623038281761
1930-03-31,Hlth,0.08673831949242161,-0.033717465222414145
1930-03-31,Manuf,0.11936734099625901,-0.08280554147329966
1930-03-31,NoDur,0.09981257624678386,-0.04414601039380073
1930-03-31,Other,0.10876046644222792,-0.03271918989234546
1930-03-31,Shops,0.02814518992174353,0.02779907515076485
1930-03-31,Telcm,0.042883118315499624,0.006831728095276768
1930-03-31,Utils,0.10620603554448071,0.015314707810769157
1930-04-30,Durbl,-0.10376185898691948,-0.03832732241793857
1930-04-30,Enrgy,0.02501640212394496,-0.046169806189549134
1930-04-30,HiTec,-0.010452623038281761,-0.06698936149261847
1930-04-30,Hlth,-0.033717465222414145,-0.01823008292131123
1930-04-30,Manuf,-0.08280554147329966,-0.021906711711155658
1930-04-30,NoDur,-0.04414601039380073,-0.01171112891836612
1930-04-30,Other,-0.03271918989234546,-0.009478512511197024
1930-04-30,Shops,0.02779907515076485,-0.01893715576771693
