Date,Industry,Monthly_Return,Next_Monthly_Return
1926-10-31,HiTec,-0.045875452560999674,0.04691697091773239
1926-10-31,Hlth,-0.005844184836732769,0.05434561760233669
1926-10-31,Manuf,-0.03666740677020697,0.04242575210647592
1926-10-31,NoDur,-0.012315605257742002,0.052481156412848895
1926-10-31,Other,-0.028476164694590467,0.021393434846661785
1926-10-31,Shops,-0.022992542598556875,0.0646613111382357
1926-10-31,Telcm,-0.0012495276169678382,0.01648234111229052
1926-10-31,Utils,-0.0326510186202017,0.04423893021241887
1926-11-30,Durbl,-0.001616912572753093,0.09901671517173072
1926-11-30,Enrgy,0.0002766656345007945,0.028762797679882768
1926-11-30,HiTec,0.04691697091773239,-0.0001124394853104782
1926-11-30,Hlth,0.05434561760233669,0.0009784768845031433
1926-11-30,Manuf,0.04242575210647592,0.03622597580851683
1926-11-30,NoDur,0.052481156412848895,0.007897064532137676
1926-11-30,Other,0.021393434846661785,0.03454827334466937
1926-11-30,Shops,0.0646613111382357,0.00587464855915476
1926-11-30,Telcm,0.01648234111229052,0.01982769321622757
1926-11-30,Utils,0.04423893021241887,-0.0019175113018496948
1926-12-31,Durbl,0.09901671517173072,-0.00892373168941707
1926-12-31,Enrgy,0.028762797679882768,0.01285365342776279
1926-12-31,HiTec,-0.0001124394853104782,-0.011402440352973442
1926-12-31,Hlth,0.0009784768845031433,0.05054549943087627
1926-12-31,Manuf,0.03622597580851683,-0.0006833784618743843
1926-12-31,NoDur,0.007897064532137676,-0.006677146296816705
1926-12-31,Other,0.03454827334466937,0.015365808485954702
1926-12-31,Shops,0.00587464855915476,-0.025431088273818347
1926-12-31,Telcm,0.01982769321622757,0.01886694281182666
1926-12-31,Utils,-0.0019175113018496948,-0.01785059296340552
1927-01-31,Durbl,-0.00892373168941707,0.08961404866715594
1927-01-31,Enrgy,0.01285365342776279,0.014675298237291745
1927-01-31,HiTec,-0.011402440352973442,0.044090350750788154
1927-01-31,Hlth,0.05054549943087627,0.017045263265193178
1927-01-31,Manuf,-0.0006833784618743843,0.05806173176371021
1927-01-31,NoDur,-0.006677146296816705,0.03354280545480326
1927-01-31,Other,0.015365808485954702,0.05062828991481649
1927-01-31,Shops,-0.025431088273818347,0.0360655273260011
1927-01-31,Telcm,0.01886694281182666,0.039620947068431
1927-01-31,Utils,-0.01785059296340552,0.04544040120871662
1927-02-28,Durbl,0.08961404866715594,0.016470014043221237
1927-02-28,Enrgy,0.014675298237291745,-0.06049977220516023
1927-02-28,HiTec,0.044090350750788154,0.014858709833617478
1927-02-28,Hlth,0.017045263265193178,0.010069154652395662
1927-02-28,Manuf,0.05806173176371021,0.014585715986673353
1927-02-28,NoDur,0.03354280545480326,0.027735016820349845
1927-02-28,Other,0.05062828991481649,0.011637056612317842
1927-02-28,Shops,0.0360655273260011,-0.004434316789229564
1927-02-28,Telcm,0.039620947068431,0.056315451463144095
1927-02-28,Utils,0.04544040120871662,0.003910456640008775
1927-03-31,Durbl,0.016470014043221237,0.03149691493413176
1927-03-31,Enrgy,-0.06049977220516023,-0.05188135990323273
1927-03-31,HiTec,0.014858709833617478,0.05397902996186654
1927-03-31,Hlth,0.010069154652395662,0.027453024775880408
1927-03-31,Manuf,0.014585715986673353,0.0074553152263217015
1927-03-31,NoDur,0.027735016820349845,0.0351303776835763
1927-03-31,Other,0.011637056612317842,0.008419436871816233
1927-03-31,Shops,-0.004434316789229564,0.044885585701412545
1927-03-31,Telcm,0.056315451463144095,-0.02113100334100315
1927-03-31,Utils,0.003910456640008775,0.01726430351966357
1927-04-30,Durbl,0.03149691493413176,0.05960513996741712
1927-04-30,Enrgy,-0.05188135990323273,0.04786490536217736
1927-04-30,HiTec,0.05397902996186654,0.07359052855285242
1927-04-30,Hlth,0.027453024775880408,0.041289941714012235
1927-04-30,Manuf,0.0074553152263217015,0.05078023927507069
1927-04-30,NoDur,0.0351303776835763,0.0826732985691252
1927-04-30,Other,0.008419436871816233,0.06530334958424344
1927-04-30,Shops,0.044885585701412545,0.023328214630635724
1927-04-30,Telcm,-0.02113100334100315,0.03358474761352093
1927-04-30,Utils,0.01726430351966357,0.09285195986764605
1927-05-31,Durbl,0.05960513996741712,-0.030189523823376585
1927-05-31,Enrgy,0.04786490536217736,-0.03143253342087626
1927-05-31,HiTec,0.07359052855285242,0.03312226501612403
1927-05-31,Hlth,0.041289941714012235,0.005178449256491913
1927-05-31,Manuf,0.05078023927507069,-0.028266540875973467
1927-05-31,NoDur,0.0826732985691252,-0.01974550380086093
1927-05-31,Other,0.06530334958424344,-0.021894879370431664
1927-05-31,Shops,0.023328214630635724,-0.006187278079494041
1927-05-31,Telcm,0.03358474761352093,-0.02166324944794995
1927-05-31,Utils,0.09285195986764605,-0.035504366524468534
1927-06-30,Durbl,-0.030189523823376585,0.1309249431504551
1927-06-30,Enrgy,-0.03143253342087626,0.028516611413039517
1927-06-30,HiTec,0.03312226501612403,0.12369546000659937
1927-06-30,Hlth,0.005178449256491913,0.09836091844552186
1927-06-30,Manuf,-0.028266540875973467,0.12068401041015986
1927-06-30,NoDur,-0.01974550380086093,0.04877224454789553
1927-06-30,Other,-0.021894879370431664,0.06108101251969478
1927-06-30,Shops,-0.006187278079494041,0.09839334057006455
1927-06-30,Telcm,-0.02166324944794995,0.037373359333851
1927-06-30,Utils,-0.035504366524468534,0.055272624233680734
1927-07-31,Durbl,0.1309249431504551,0.07041314499345797
1927-07-31,Enrgy,0.028516611413039517,-0.0002515898512727155
1927-07-31,HiTec,0.12369546000659937,0.05519153917611441
1927-07-31,Hlth,0.09836091844552186,0.0028989328350395027
1927-07-31,Manuf,0.12068401041015986,0.030499070427321584
1927-07-31,NoDur,0.04877224454789553,0.02746771582507246
1927-07-31,Other,0.06108101251969478,-0.00988071593894524
1927-07-31,Shops,0.09839334057006455,0.07347163436686022
1927-07-31,Telcm,0.037373359333851,0.0043156627068883235
1927-07-31,Utils,0.055272624233680734,0.032254633534294364
1927-08-31,Durbl,0.07041314499345797,0.05663543955621697
1927-08-31,Enrgy,-0.0002515898512727155,0.03306326195186493
1927-08-31,HiTec,0.05519153917611441,0.012205019878601453
1927-08-31,Hlth,0.0028989328350395027,0.05647081390691078
1927-08-31,Manuf,0.030499070427321584,0.04471908896948129
1927-08-31,NoDur,0.02746771582507246,0.052596756256620525
1927-08-31,Other,-0.00988071593894524,0.04578240686524948
1927-08-31,Shops,0.07347163436686022,0.07513107223628435
1927-08-31,Telcm,0.0043156627068883235,0.0651079883943726
1927-08-31,Utils,0.032254633534294364,0.0830614225461408
1927-09-30,Durbl,0.05663543955621697,-0.04398880478087919
1927-09-30,Enrgy,0.03306326195186493,-0.019359909071036463
1927-09-30,HiTec,0.012205019878601453,-0.07239405304601598
1927-09-30,Hlth,0.05647081390691078,0.051450462836189814
1927-09-30,Manuf,0.04471908896948129,-0.06705394843264723
1927-09-30,NoDur,0.052596756256620525,-0.006731161762766558
1927-09-30,Other,0.04578240686524948,-0.0380764906026142
1927-09-30,Shops,0.07513107223628435,-0.049305448986261324
1927-09-30,Telcm,0.0651079883943726,-0.02082651552041126
1927-09-30,Utils,0.0830614225461408,-0.04345430314570897
1927-10-31,Durbl,-0.04398880478087919,0.06404756389764032
1927-10-31,Enrgy,-0.019359909071036463,0.04201392017875216
1927-10-31,HiTec,-0.07239405304601598,0.10775989069188863
1927-10-31,Hlth,0.051450462836189814,0.037019150038587245
1927-10-31,Manuf,-0.06705394843264723,0.10827550166905842
1927-10-31,NoDur,-0.006731161762766558,0.06345172028943291
1927-10-31,Other,-0.0380764906026142,0.04512783409192833
1927-10-31,Shops,-0.049305448986261324,0.11694084907698343
1927-10-31,Telcm,-0.02082651552041126,0.028061948679524162
1927-10-31,Utils,-0.04345430314570897,0.06366221566986541
1927-11-30,Durbl,0.06404756389764032,0.07800856799718003
1927-11-30,Enrgy,0.04201392017875216,-0.0022996788623623754
1927-11-30,HiTec,0.10775989069188863,0.012414891796197258
1927-11-30,Hlth,0.037019150038587245,-0.0047644175677853395
1927-11-30,Manuf,0.10827550166905842,0.03097950514063008
1927-11-30,NoDur,0.06345172028943291,0.02497832685174317
1927-11-30,Other,0.04512783409192833,0.019168406045663167
1927-11-30,Shops,0.11694084907698343,-0.006936018274648181
1927-11-30,Telcm,0.028061948679524162,0.013260612543149364
1927-11-30,Utils,0.06366221566986541,0.022660842224411226
1927-12-31,Durbl,0.07800856799718003,-0.03340609895673008
1927-12-31,Enrgy,-0.0022996788623623754,-0.0190484774831976
1927-12-31,HiTec,0.012414891796197258,-0.004013169007022421
1927-12-31,Hlth,-0.0047644175677853395,0.027107064577492013
1927-12-31,Manuf,0.03097950514063008,-0.005643114206593469
1927-12-31,NoDur,0.02497832685174317,0.004619536722131556
1927-12-31,Other,0.019168406045663167,-0.009702975051940288
1927-12-31,Shops,-0.006936018274648181,-0.00841376312538622
1927-12-31,Telcm,0.013260612543149364,0.0029345496800825543
1927-12-31,Utils,0.022660842224411226,0.058444232970201515
1928-01-31,Durbl,-0.03340609895673008,0.012706018836798894
1928-01-31,Enrgy,-0.0190484774831976,-0.0018076353507843201
1928-01-31,HiTec,-0.004013169007022421,-0.004511972587362689
1928-01-31,Hlth,0.027107064577492013,-0.034428999322787646
1928-01-31,Manuf,-0.005643114206593469,-0.018739387397046725
1928-01-31,NoDur,0.004619536722131556,-0.0399968447095288
1928-01-31,Other,-0.009702975051940288,-0.020151406566048746
1928-01-31,Shops,-0.00841376312538622,-0.011263700055405224
1928-01-31,Telcm,0.0029345496800825543,-0.0031896406379999798
1928-01-31,Utils,0.058444232970201515,-0.007804619552783665
1928-02-29,Durbl,0.012706018836798894,0.27526374918475494
1928-02-29,Enrgy,-0.0018076353507843201,0.0560897712581474
1928-02-29,HiTec,-0.004511972587362689,0.19444376096022808
1928-02-29,Hlth,-0.034428999322787646,0.111957621074525
1928-02-29,Manuf,-0.018739387397046725,0.08277546971690186
1928-02-29,NoDur,-0.0399968447095288,0.0440484032856292
1928-02-29,Other,-0.020151406566048746,0.05971034665509878
1928-02-29,Shops,-0.011263700055405224,0.08475128801150977
1928-02-29,Telcm,-0.0031896406379999798,0.019701384693912027
1928-02-29,Utils,-0.007804619552783665,0.06707746449562224
1928-03-31,Durbl,0.27526374918475494,0.014298757235649884
1928-03-31,Enrgy,0.0560897712581474,0.15259921376762464
1928-03-31,HiTec,0.19444376096022808,0.022164424016099193
1928-03-31,Hlth,0.111957621074525,0.023567744723462347
1928-03-31,Manuf,0.08277546971690186,0.015078422100501143
1928-03-31,NoDur,0.0440484032856292,-0.004957280431966304
1928-03-31,Other,0.05971034665509878,0.04341029969095822
1928-03-31,Shops,0.08475128801150977,0.00016292888599123145
1928-03-31,Telcm,0.019701384693912027,0.03123475868752612
1928-03-31,Utils,0.06707746449562224,0.10956972261907416
1928-04-30,Durbl,0.014298757235649884,0.056786150784957856
1928-04-30,Enrgy,0.15259921376762464,-0.05355121947370267
1928-04-30,HiTec,0.022164424016099193,0.02295761804413976
1928-04-30,Hlth,0.023567744723462347,0.09268643409462807
1928-04-30,Manuf,0.015078422100501143,0.03542199260112877
1928-04-30,NoDur,-0.004957280431966304,0.009282636210510953
1928-04-30,Other,0.04341029969095822,1.6804007844983815e-05
1928-04-30,Shops,0.00016292888599123145,0.03805093198199261
1928-04-30,Telcm,0.03123475868752612,0.06617557801749907
1928-04-30,Utils,0.10956972261907416,0.014938788173969542
1928-05-31,Durbl,0.056786150784957856,-0.04124145213857511
1928-05-31,Enrgy,-0.05355121947370267,-0.04026843241722611
1928-05-31,HiTec,0.02295761804413976,-0.05020171667444295
1928-05-31,Hlth,0.09268643409462807,-0.03144122117246284
1928-05-31,Manuf,0.03542199260112877,-0.049741983546435775
1928-05-31,NoDur,0.009282636210510953,-0.04398941501031961
1928-05-31,Other,1.6804007844983815e-05,-0.044465569388858595
1928-05-31,Shops,0.03805093198199261,-0.034031344892966775
1928-05-31,Telcm,0.06617557801749907,-0.052097067643038675
1928-05-31,Utils,0.014938788173969542,-0.034412561771026584
1928-06-30,Durbl,-0.04124145213857511,0.009861713519610404
1928-06-30,Enrgy,-0.04026843241722611,0.010378062259388532
1928-06-30,HiTec,-0.05020171667444295,0.0064261503912637075
1928-06-30,Hlth,-0.03144122117246284,0.02390480800597916
1928-06-30,Manuf,-0.049741983546435775,0.020118033984854566
1928-06-30,NoDur,-0.04398941501031961,0.016823615463587238
1928-06-30,Other,-0.044465569388858595,-0.003462675147789973
1928-06-30,Shops,-0.034031344892966775,0.05456827509485507
1928-06-30,Telcm,-0.052097067643038675,-0.012811403069316274
1928-06-30,Utils,-0.034412561771026584,-0.01212089771864866
1928-07-31,Durbl,0.009861713519610404,0.09107066740688863
1928-07-31,Enrgy,0.010378062259388532,0.024540140225294715
1928-07-31,HiTec,0.0064261503912637075,0.09746606491190768
1928-07-31,Hlth,0.02390480800597916,0.14677342922123282
1928-07-31,Manuf,0.020118033984854566,0.08693239313772172
1928-07-31,NoDur,0.016823615463587238,0.06123766705679867
1928-07-31,Other,-0.003462675147789973,0.04748086548177355
1928-07-31,Shops,0.05456827509485507,0.13546971995399337
1928-07-31,Telcm,-0.012811403069316274,0.045226100330695296
1928-07-31,Utils,-0.01212089771864866,0.06472401570726238
1928-08-31,Durbl,0.09107066740688863,0.07908996674555557
1928-08-31,Enrgy,0.024540140225294715,0.053192217714830736
1928-08-31,HiTec,0.09746606491190768,0.006867434217871171
1928-08-31,Hlth,0.14677342922123282,-0.011319909810146633
1928-08-31,Manuf,0.08693239313772172,0.04186614448800152
1928-08-31,NoDur,0.06123766705679867,0.011525125766458588
1928-08-31,Other,0.04748086548177355,0.011113622386135225
1928-08-31,Shops,0.13546971995399337,0.001728332101974317
1928-08-31,Telcm,0.045226100330695296,0.0014838091906446138
1928-08-31,Utils,0.06472401570726238,0.037980195064186484
1928-09-30,Durbl,0.07908996674555557,0.0008433786052968184
1928-09-30,Enrgy,0.053192217714830736,0.020251075733944468
1928-09-30,HiTec,0.006867434217871171,0.01856291723131842
1928-09-30,Hlth,-0.011319909810146633,0.0005347381852383037
1928-09-30,Manuf,0.04186614448800152,0.042984460065502716
1928-09-30,NoDur,0.011525125766458588,0.009015191558973124
1928-09-30,Other,0.011113622386135225,-0.005168871617718174
1928-09-30,Shops,0.001728332101974317,0.05890035480416689
1928-09-30,Telcm,0.0014838091906446138,0.02962737081858058
1928-09-30,Utils,0.037980195064186484,-0.019227431303674103
1928-10-31,Durbl,0.0008433786052968184,0.045706911350339
1928-10-31,Enrgy,0.020251075733944468,0.17257525911407323
1928-10-31,HiTec,0.01856291723131842,0.19550314683859127
1928-10-31,Hlth,0.0005347381852383037,0.05069036062767207
1928-10-31,Manuf,0.042984460065502716,0.13111181840236075
1928-10-31,NoDur,0.009015191558973124,0.06583765332995317
1928-10-31,Other,-0.005168871617718174,0.09991237000857933
1928-10-31,Shops,0.05890035480416689,0.15355698332844403
1928-10-31,Telcm,0.02962737081858058,0.06673893193142111
1928-10-31,Utils,-0.019227431303674103,0.2199632226745485
1928-11-30,Durbl,0.045706911350339,-0.012208234721403532
1928-11-30,Enrgy,0.17257525911407323,-0.04365040908890516
1928-11-30,HiTec,0.19550314683859127,0.07190501761109935
1928-11-30,Hlth,0.05069036062767207,-0.004496791445614656
1928-11-30,Manuf,0.13111181840236075,0.03151092356175145
1928-11-30,NoDur,0.06583765332995317,-0.00282991343794059
1928-11-30,Other,0.09991237000857933,0.0040247376546938
1928-11-30,Shops,0.15355698332844403,-0.013063883538618981
1928-11-30,Telcm,0.06673893193142111,-0.003286712260910152
1928-11-30,Utils,0.2199632226745485,0.01536923576428828
1928-12-31,Durbl,-0.012208234721403532,0.012918569462753826
1928-12-31,Enrgy,-0.04365040908890516,-0.07604569453713184
1928-12-31,HiTec,0.07190501761109935,0.10470344712106083
1928-12-31,Hlth,-0.004496791445614656,0.03415265318953531
1928-12-31,Manuf,0.03151092356175145,0.1101140712623907
1928-12-31,NoDur,-0.00282991343794059,0.032312544455640246
1928-12-31,Other,0.0040247376546938,0.05585465539191148
1928-12-31,Shops,-0.013063883538618981,-0.0386258483676446
1928-12-31,Telcm,-0.003286712260910152,0.1339092245577287
1928-12-31,Utils,0.01536923576428828,0.13307385669994898
1929-01-31,Durbl,0.012918569462753826,-2.699293515961987e-05
1929-01-31,Enrgy,-0.07604569453713184,-0.001771419004473862
1929-01-31,HiTec,0.10470344712106083,-0.011214284099688498
1929-01-31,Hlth,0.03415265318953531,0.0006225452772694595
1929-01-31,Manuf,0.1101140712623907,0.03416241678782517
1929-01-31,NoDur,0.032312544455640246,-0.02523253925726643
1929-01-31,Other,0.05585465539191148,0.00044377380469740046
1929-01-31,Shops,-0.0386258483676446,-0.024097732242729153
1929-01-31,Telcm,0.1339092245577287,-0.011455621658915782
1929-01-31,Utils,0.13307385669994898,-0.01981472900034631
1929-02-28,Durbl,-2.699293515961987e-05,-0.018948511325982742
1929-02-28,Enrgy,-0.001771419004473862,0.11143090988626869
1929-02-28,HiTec,-0.011214284099688498,0.048385900442641905
1929-02-28,Hlth,0.0006225452772694595,-0.014731249964220816
1929-02-28,Manuf,0.03416241678782517,-0.018573125543473012
1929-02-28,NoDur,-0.02523253925726643,-0.04667368438901043
1929-02-28,Other,0.00044377380469740046,-0.021824041028390195
1929-02-28,Shops,-0.024097732242729153,-0.051215257437165485
1929-02-28,Telcm,-0.011455621658915782,0.04321050206658916
1929-02-28,Utils,-0.01981472900034631,-0.03188900203361056
1929-03-31,Durbl,-0.018948511325982742,-0.009815231070374741
1929-03-31,Enrgy,0.11143090988626869,0.007698972957308703
1929-03-31,HiTec,0.048385900442641905,0.017562027435927163
1929-03-31,Hlth,-0.014731249964220816,0.014839186982588348
1929-03-31,Manuf,-0.018573125543473012,0.023170315365630856
1929-03-31,NoDur,-0.04667368438901043,0.017608835412537882
1929-03-31,Other,-0.021824041028390195,0.00744004071021509
1929-03-31,Shops,-0.051215257437165485,0.03740927602532662
1929-03-31,Telcm,0.04321050206658916,0.034073676614502446
1929-03-31,Utils,-0.03188900203361056,0.05014633706828242
1929-04-30,Durbl,-0.009815231070374741,-0.15152342239390681
1929-04-30,Enrgy,0.007698972957308703,-0.05590430354514975
1929-04-30,HiTec,0.017562027435927163,0.003531794516562936
1929-04-30,Hlth,0.014839186982588348,-0.07900709692285657
1929-04-30,Manuf,0.023170315365630856,-0.09801529428763078
1929-04-30,NoDur,0.017608835412537882,-0.03976512825199818
1929-04-30,Other,0.00744004071021509,-0.002927079096265217
1929-04-30,Shops,0.03740927602532662,-0.08638250587815866
1929-04-30,Telcm,0.034073676614502446,-0.08759921564501383
1929-04-30,Utils,0.05014633706828242,0.0476359202374359
1929-05-31,Durbl,-0.15152342239390681,0.07032356681255858
1929-05-31,Enrgy,-0.05590430354514975,0.0113473126148802
1929-05-31,HiTec,0.003531794516562936,0.17211679672747726
1929-05-31,Hlth,-0.07900709692285657,0.04542025785713122
1929-05-31,Manuf,-0.09801529428763078,0.13300789026599458
1929-05-31,NoDur,-0.03976512825199818,0.053065261936680486
1929-05-31,Other,-0.002927079096265217,0.05805307320629427
1929-05-31,Shops,-0.08638250587815866,0.09527049415729993
1929-05-31,Telcm,-0.08759921564501383,0.13815408041759847
1929-05-31,Utils,0.0476359202374359,0.2350210773615533
1929-06-30,Durbl,0.07032356681255858,-0.029604550839539612
1929-06-30,Enrgy,0.0113473126148802,0.0015685027239698002
1929-06-30,HiTec,0.17211679672747726,0.09242748490154984
1929-06-30,Hlth,0.04542025785713122,0.025738736115394234
1929-06-30,Manuf,0.13300789026599458,0.04246007028325938
1929-06-30,NoDur,0.053065261936680486,0.03198510862272208
1929-06-30,Other,0.05805307320629427,0.06576167201817573
1929-06-30,Shops,0.09527049415729993,0.010266752501235432
1929-06-30,Telcm,0.13815408041759847,0.1369497823904806
1929-06-30,Utils,0.2350210773615533,0.0918036016898165
1929-07-31,Durbl,-0.029604550839539612,0.03039245015409331
1929-07-31,Enrgy,0.0015685027239698002,0.11393844316655666
1929-07-31,HiTec,0.09242748490154984,0.1255119924810646
1929-07-31,Hlth,0.025738736115394234,0.03121657517563392
1929-07-31,Manuf,0.04246007028325938,0.094195007924748
1929-07-31,NoDur,0.03198510862272208,0.047524859991097346
1929-07-31,Other,0.06576167201817573,0.07666570717417143
1929-07-31,Shops,0.010266752501235432,0.0784991731743343
1929-07-31,Telcm,0.1369497823904806,0.10946774360269096
1929-07-31,Utils,0.0918036016898165,0.09006592987296957
1929-08-31,Durbl,0.03039245015409331,-0.08358297209152277
1929-08-31,Enrgy,0.11393844316655666,-0.030458145529357994
1929-08-31,HiTec,0.1255119924810646,-0.07572110040288593
1929-08-31,Hlth,0.03121657517563392,-0.07028010638672544
1929-08-31,Manuf,0.094195007924748,-0.0718095574308133
1929-08-31,NoDur,0.047524859991097346,-0.035697399339439495
1929-08-31,Other,0.07666570717417143,-0.06387364110680294
1929-08-31,Shops,0.0784991731743343,-0.054592271434600104
1929-08-31,Telcm,0.10946774360269096,-0.014006073966668753
1929-08-31,Utils,0.09006592987296957,0.009529861440702891
1929-09-30,Durbl,-0.08358297209152277,-0.2899018467517692
1929-09-30,Enrgy,-0.030458145529357994,-0.10172989372292118
1929-09-30,HiTec,-0.07572110040288593,-0.27766281384869396
1929-09-30,Hlth,-0.07028010638672544,-0.18057625629048712
1929-09-30,Manuf,-0.0718095574308133,-0.19732281217326875
1929-09-30,NoDur,-0.035697399339439495,-0.10777782142862924
1929-09-30,Other,-0.06387364110680294,-0.12081047424753089
1929-09-30,Shops,-0.054592271434600104,-0.24022749553968803
1929-09-30,Telcm,-0.014006073966668753,-0.15378449905888825
1929-09-30,Utils,0.009529861440702891,-0.30849683006424533
1929-10-31,Durbl,-0.2899018467517692,-0.17367106249487352
1929-10-31,Enrgy,-0.10172989372292118,-0.06394969609939782
1929-10-31,HiTec,-0.27766281384869396,-0.19243264197251575
1929-10-31,Hlth,-0.18057625629048712,-0.07853934974318111
1929-10-31,Manuf,-0.19732281217326875,-0.14024997227216962
1929-10-31,NoDur,-0.10777782142862924,-0.0847801708134922
1929-10-31,Other,-0.12081047424753089,-0.09445476182474932
1929-10-31,Shops,-0.24022749553968803,-0.12326372215929648
1929-10-31,Telcm,-0.15378449905888825,-0.09458843758408197
1929-10-31,Utils,-0.30849683006424533,-0.15384747983679903
1929-11-30,Durbl,-0.17367106249487352,0.0491332377584075
1929-11-30,Enrgy,-0.06394969609939782,-0.01148736991342636
1929-11-30,HiTec,-0.19243264197251575,0.1080031435348019
1929-11-30,Hlth,-0.07853934974318111,0.011316419122677113
1929-11-30,Manuf,-0.14024997227216962,0.014814450176811933
1929-11-30,NoDur,-0.0847801708134922,0.0068035083483990455
1929-11-30,Other,-0.09445476182474932,-0.007074738500617572
1929-11-30,Shops,-0.12326372215929648,-0.06069404739953499
1929-11-30,Telcm,-0.09458843758408197,0.010841044113895748
1929-11-30,Utils,-0.15384747983679903,0.08158114087849966
1929-12-31,Durbl,0.0491332377584075,0.05952682586116498
1929-12-31,Enrgy,-0.01148736991342636,-0.007534746105157919
1929-12-31,HiTec,0.1080031435348019,0.10626413572211013
1929-12-31,Hlth,0.011316419122677113,0.025605129708546448
1929-12-31,Manuf,0.014814450176811933,0.06913306080091397
1929-12-31,NoDur,0.0068035083483990455,0.057714677157914895
1929-12-31,Other,-0.007074738500617572,0.05140940180072451
1929-12-31,Shops,-0.06069404739953499,0.047019294128975986
1929-12-31,Telcm,0.010841044113895748,0.011786743350054918
1929-12-31,Utils,0.08158114087849966,0.08518074558194288
1930-01-31,Durbl,0.05952682586116498,0.02449214731402516
1930-01-31,Enrgy,-0.007534746105157919,-0.04516690433507742
1930-01-31,HiTec,0.10626413572211013,0.07755714292510874
1930-01-31,Hlth,0.025605129708546448,0.023036725929678648
1930-01-31,Manuf,0.06913306080091397,0.021468242974111096
1930-01-31,NoDur,0.057714677157914895,0.021969854038585757
1930-01-31,Other,0.05140940180072451,0.03267196832472807
1930-01-31,Shops,0.047019294128975986,-0.05152566354059751
1930-01-31,Telcm,0.011786743350054918,0.07086865922496455
1930-01-31,Utils,0.08518074558194288,0.08633873296720096
1930-02-28,Durbl,0.02449214731402516,0.1140873744702573
1930-02-28,Enrgy,-0.04516690433507742,0.18077542063434082
1930-02-28,HiTec,0.07755714292510874,0.08150328510662241
1930-02-28,Hlth,0.023036725929678648,0.06373425482325312
1930-02-28,Manuf,0.021468242974111096,0.06923407328816156
1930-02-28,NoDur,0.021969854038585757,0.021356168035667977
1930-02-28,Other,0.03267196832472807,0.047288408348190814
1930-02-28,Shops,-0.05152566354059751,-0.024396426252225045
1930-02-28,Telcm,0.07086865922496455,0.08875669879075665
1930-02-28,Utils,0.08633873296720096,0.09838498305594978
1930-03-31,Durbl,0.1140873744702573,-0.07810106734763489
1930-03-31,Enrgy,0.18077542063434082,0.06516800493469344
1930-03-31,HiTec,0.08150328510662241,0.01983457739946859
1930-03-31,Hlth,0.06373425482325312,-0.012666689437918155
1930-03-31,Manuf,0.06923407328816156,-0.07401742574033365
1930-03-31,NoDur,0.021356168035667977,0.005394658723124834
1930-03-31,Other,0.047288408348190814,-0.06401779326773305
1930-03-31,Shops,-0.024396426252225045,0.026003575408724444
1930-03-31,Telcm,0.08875669879075665,-0.0453218399324431
1930-03-31,Utils,0.09838498305594978,0.033208609783122345
1930-04-30,Durbl,-0.07810106734763489,0.04189884412915856
1930-04-30,Enrgy,0.06516800493469344,-0.037449139476941506
1930-04-30,HiTec,0.01983457739946859,-0.04392495410241737
1930-04-30,Hlth,-0.012666689437918155,-0.015170458756501581
1930-04-30,Manuf,-0.07401742574033365,-0.017717583675027515
1930-04-30,NoDur,0.005394658723124834,0.013222728393301297
1930-04-30,Other,-0.06401779326773305,-0.009863519221785078
